,size,from_Concordia,price
3283,1.5,2.0,1820.0
3284,5.5,2.0,3200.0
3285,4.5,6.0,3295.0
3286,4.5,2.0,1695.0
3287,4.5,3.0,1750.0
3289,1.5,2.0,1590.0
3290,7.5,9.0,2500.0
3291,3.5,5.0,1100.0
3292,4.5,5.0,2400.0
3293,1.5,8.0,720.0
3294,5.5,9.0,1700.0
3295,7.5,4.0,2900.0
3296,1.5,9.0,740.0
3297,6.5,3.0,3500.0
3298,3.5,6.0,1350.0
3299,4.5,9.0,1550.0
3300,1.5,4.0,950.0
3301,4.5,7.0,2000.0
3302,5.5,10.0,1400.0
3303,4.5,1.0,2639.0
3304,3.5,1.0,1765.0
3305,1.5,1.0,1538.0
3306,3.5,3.0,1700.0
3307,5.5,2.0,3442.0
3308,3.5,2.0,1715.0
3309,4.5,2.0,2415.0
3310,1.5,2.0,1505.0
3311,5.5,1.0,5025.0
3312,3.5,1.0,1765.0
3313,4.5,1.0,2375.0
3314,5.5,5.0,3500.0
3315,4.5,5.0,2000.0
3316,3.5,5.0,1385.0
3317,1.5,5.0,1114.0
3318,3.5,2.0,1650.0
3319,5.5,1.0,4820.0
3320,4.5,1.0,2230.0
3321,3.5,1.0,1875.0
3322,1.5,6.0,1200.0
3323,4.5,2.0,2390.0
3324,4.5,5.0,1195.0
3325,3.5,1.0,1695.0
3326,4.5,1.0,2150.0
3327,1.5,1.0,1655.0
3328,1.5,2.0,1820.0
3329,5.5,2.0,3200.0
3330,3.5,8.0,1585.0
3331,4.5,2.0,1750.0
3332,3.5,2.0,1550.0
3333,4.5,2.0,3250.0
3334,6.5,2.0,2795.0
3335,7.5,9.0,2500.0
3336,3.5,5.0,1100.0
3337,4.5,5.0,2400.0
3338,1.5,8.0,720.0
3339,5.5,9.0,1700.0
3340,7.5,4.0,2900.0
3341,1.5,9.0,740.0
3342,6.5,3.0,3500.0
3343,3.5,6.0,1350.0
3344,4.5,9.0,1550.0
3345,1.5,4.0,950.0
3346,4.5,7.0,2000.0
3347,5.5,10.0,1400.0
3348,4.5,1.0,2639.0
3349,3.5,1.0,1765.0
3350,1.5,1.0,1538.0
3351,3.5,3.0,1700.0
3352,5.5,2.0,3442.0
3353,3.5,2.0,1715.0
3354,4.5,2.0,2415.0
3355,1.5,2.0,1505.0
3356,5.5,1.0,5025.0
3357,3.5,1.0,1765.0
3358,4.5,1.0,2375.0
3359,5.5,5.0,3500.0
3360,4.5,5.0,2000.0
3361,3.5,5.0,1385.0
3362,1.5,5.0,1114.0
3363,3.5,2.0,1650.0
3364,5.5,1.0,4820.0
3365,4.5,1.0,2230.0
3366,3.5,1.0,1875.0
3367,1.5,6.0,1200.0
3368,4.5,2.0,2390.0
3369,4.5,5.0,1195.0
3370,3.5,1.0,1695.0
3371,4.5,1.0,2150.0
3372,1.5,1.0,1655.0
3373,1.5,2.0,1820.0
3374,5.5,2.0,3200.0
3375,3.5,2.0,2399.0
3376,1.5,2.0,850.0
3377,3.5,2.0,1550.0
3378,4.5,3.0,1795.0
3379,6.5,1.0,5968.0
3380,7.5,9.0,2500.0
3381,3.5,5.0,1100.0
3382,4.5,5.0,2400.0
3383,1.5,8.0,720.0
3384,5.5,9.0,1700.0
3385,7.5,4.0,2900.0
3386,1.5,9.0,740.0
3387,6.5,3.0,3500.0
3388,3.5,6.0,1350.0
3389,4.5,9.0,1550.0
3390,1.5,4.0,950.0
3391,4.5,7.0,2000.0
3392,5.5,10.0,1400.0
3393,4.5,1.0,2639.0
3394,3.5,1.0,1765.0
3395,1.5,1.0,1538.0
3396,3.5,3.0,1700.0
3397,5.5,2.0,3442.0
3398,3.5,2.0,1715.0
3399,4.5,2.0,2415.0
3400,1.5,2.0,1505.0
3401,5.5,1.0,5025.0
3402,3.5,1.0,1765.0
3403,4.5,1.0,2375.0
3404,5.5,5.0,3500.0
3405,4.5,5.0,2000.0
3406,3.5,5.0,1385.0
3407,1.5,5.0,1114.0
3408,3.5,2.0,1650.0
3409,5.5,1.0,4820.0
3410,4.5,1.0,2230.0
3411,3.5,1.0,1875.0
3412,1.5,6.0,1200.0
3413,4.5,2.0,2390.0
3414,4.5,5.0,1195.0
3415,3.5,1.0,1695.0
3416,4.5,1.0,2150.0
3417,1.5,1.0,1655.0
3418,1.5,2.0,1820.0
3419,5.5,2.0,3200.0
3420,4.5,9.0,2296.0
3421,4.5,5.0,2150.0
3422,1.5,9.0,995.0
3423,3.5,2.0,2399.0
3424,4.5,2.0,1695.0
3425,7.5,9.0,2500.0
3426,3.5,5.0,1100.0
3427,4.5,5.0,2400.0
3428,1.5,8.0,720.0
3429,5.5,9.0,1700.0
3430,7.5,4.0,2900.0
3431,1.5,9.0,740.0
3432,6.5,3.0,3500.0
3433,3.5,6.0,1350.0
3434,4.5,9.0,1550.0
3435,1.5,4.0,950.0
3436,4.5,7.0,2000.0
3437,5.5,10.0,1400.0
3438,4.5,1.0,2639.0
3439,3.5,1.0,1765.0
3440,1.5,1.0,1538.0
3441,3.5,3.0,1700.0
3442,5.5,2.0,3442.0
3443,3.5,2.0,1715.0
3444,4.5,2.0,2415.0
3445,1.5,2.0,1505.0
3446,5.5,1.0,5025.0
3447,3.5,1.0,1765.0
3448,4.5,1.0,2375.0
3449,5.5,5.0,3500.0
3450,4.5,5.0,2000.0
3451,3.5,5.0,1385.0
3452,1.5,5.0,1114.0
3453,3.5,2.0,1650.0
3454,5.5,1.0,4820.0
3455,4.5,1.0,2230.0
3456,3.5,1.0,1875.0
3457,1.5,6.0,1200.0
3458,4.5,2.0,2390.0
3459,4.5,5.0,1195.0
3460,3.5,1.0,1695.0
3461,4.5,1.0,2150.0
3462,1.5,1.0,1655.0
3463,1.5,2.0,1820.0
3464,5.5,2.0,3200.0
3465,3.5,5.0,1925.0
3466,3.5,2.0,2399.0
3467,4.5,2.0,2015.0
3468,4.5,5.0,2150.0
3469,5.5,5.0,1925.0
3470,7.5,9.0,2500.0
3471,3.5,5.0,1100.0
3472,4.5,5.0,2400.0
3473,1.5,8.0,720.0
3474,5.5,9.0,1700.0
3475,7.5,4.0,2900.0
3476,1.5,9.0,740.0
3477,6.5,3.0,3500.0
3478,3.5,6.0,1350.0
3479,4.5,9.0,1550.0
3480,1.5,4.0,950.0
3481,4.5,7.0,2000.0
3482,5.5,10.0,1400.0
3483,4.5,1.0,2639.0
3484,3.5,1.0,1765.0
3485,1.5,1.0,1538.0
3486,3.5,3.0,1700.0
3487,5.5,2.0,3442.0
3488,3.5,2.0,1715.0
3489,4.5,2.0,2415.0
3490,1.5,2.0,1505.0
3491,5.5,1.0,5025.0
3492,3.5,1.0,1765.0
3493,4.5,1.0,2375.0
3494,5.5,5.0,3500.0
3495,4.5,5.0,2000.0
3496,3.5,5.0,1385.0
3497,1.5,5.0,1114.0
3498,3.5,2.0,1650.0
3499,5.5,1.0,4820.0
3500,4.5,1.0,2230.0
3501,3.5,1.0,1875.0
3502,1.5,6.0,1200.0
3503,4.5,2.0,2390.0
3504,4.5,5.0,1195.0
3505,3.5,1.0,1695.0
3506,4.5,1.0,2150.0
3507,1.5,1.0,1655.0
3508,1.5,2.0,1820.0
3509,5.5,2.0,3200.0
3510,4.5,2.0,2250.0
3511,5.5,1.0,4820.0
3512,1.5,1.0,1510.0
3513,4.5,3.0,2225.0
3514,4.5,1.0,1895.0
3515,7.5,9.0,2500.0
3516,3.5,5.0,1100.0
3517,4.5,5.0,2400.0
3518,1.5,8.0,720.0
3519,5.5,9.0,1700.0
3520,7.5,4.0,2900.0
3521,1.5,9.0,740.0
3522,6.5,3.0,3500.0
3523,3.5,6.0,1350.0
3524,4.5,9.0,1550.0
3525,1.5,4.0,950.0
3526,4.5,7.0,2000.0
3527,5.5,10.0,1400.0
3528,4.5,1.0,2639.0
3529,3.5,1.0,1765.0
3530,1.5,1.0,1538.0
3531,3.5,3.0,1700.0
3532,5.5,2.0,3442.0
3533,3.5,2.0,1715.0
3534,4.5,2.0,2415.0
3535,1.5,2.0,1505.0
3536,5.5,1.0,5025.0
3537,3.5,1.0,1765.0
3538,4.5,1.0,2375.0
3539,5.5,5.0,3500.0
3540,4.5,5.0,2000.0
3541,3.5,5.0,1385.0
3542,1.5,5.0,1114.0
3543,3.5,2.0,1650.0
3544,5.5,1.0,4820.0
3545,4.5,1.0,2230.0
3546,3.5,1.0,1875.0
3547,1.5,6.0,1200.0
3548,4.5,2.0,2390.0
3549,4.5,5.0,1195.0
3550,3.5,1.0,1695.0
3551,4.5,1.0,2150.0
3552,1.5,1.0,1655.0
3553,1.5,2.0,1820.0
3554,5.5,2.0,3200.0
3555,4.5,9.0,2296.0
3556,3.5,8.0,1585.0
3557,5.5,1.0,2650.0
3558,4.5,1.0,2325.0
3559,3.5,3.0,1375.0
3560,7.5,9.0,2500.0
3561,3.5,5.0,1100.0
3562,4.5,5.0,2400.0
3563,1.5,8.0,720.0
3564,5.5,9.0,1700.0
3565,7.5,4.0,2900.0
3566,1.5,9.0,740.0
3567,6.5,3.0,3500.0
3568,3.5,6.0,1350.0
3569,4.5,9.0,1550.0
3570,1.5,4.0,950.0
3571,4.5,7.0,2000.0
3572,5.5,10.0,1400.0
3573,4.5,1.0,2639.0
3574,3.5,1.0,1765.0
3575,1.5,1.0,1538.0
3576,3.5,3.0,1700.0
3577,5.5,2.0,3442.0
3578,3.5,2.0,1715.0
3579,4.5,2.0,2415.0
3580,1.5,2.0,1505.0
3581,5.5,1.0,5025.0
3582,3.5,1.0,1765.0
3583,4.5,1.0,2375.0
3584,5.5,5.0,3500.0
3585,4.5,5.0,2000.0
3586,3.5,5.0,1385.0
3587,1.5,5.0,1114.0
3588,3.5,2.0,1650.0
3589,5.5,1.0,4820.0
3590,4.5,1.0,2230.0
3591,3.5,1.0,1875.0
3592,1.5,6.0,1200.0
3593,4.5,2.0,2390.0
3594,4.5,5.0,1195.0
3595,3.5,1.0,1695.0
3596,4.5,1.0,2150.0
3597,1.5,1.0,1655.0
3598,1.5,2.0,1820.0
3599,5.5,2.0,3200.0
3600,1.5,2.0,850.0
3601,3.5,3.0,1575.0
3602,1.5,1.0,1475.0
3603,5.5,1.0,3100.0
3604,1.5,5.0,635.0
3605,7.5,9.0,2500.0
3606,3.5,5.0,1100.0
3607,4.5,5.0,2400.0
3608,1.5,8.0,720.0
3609,5.5,9.0,1700.0
3610,7.5,4.0,2900.0
3611,1.5,9.0,740.0
3612,6.5,3.0,3500.0
3613,3.5,6.0,1350.0
3614,4.5,9.0,1550.0
3615,1.5,4.0,950.0
3616,4.5,7.0,2000.0
3617,5.5,10.0,1400.0
3618,4.5,1.0,2639.0
3619,3.5,1.0,1765.0
3620,1.5,1.0,1538.0
3621,3.5,3.0,1700.0
3622,5.5,2.0,3442.0
3623,3.5,2.0,1715.0
3624,4.5,2.0,2415.0
3625,1.5,2.0,1505.0
3626,5.5,1.0,5025.0
3627,3.5,1.0,1765.0
3628,4.5,1.0,2375.0
3629,5.5,5.0,3500.0
3630,4.5,5.0,2000.0
3631,3.5,5.0,1385.0
3632,1.5,5.0,1114.0
3633,3.5,2.0,1650.0
3634,5.5,1.0,4820.0
3635,4.5,1.0,2230.0
3636,3.5,1.0,1875.0
3637,1.5,6.0,1200.0
3638,4.5,2.0,2390.0
3639,4.5,5.0,1195.0
3640,3.5,1.0,1695.0
3641,4.5,1.0,2150.0
3642,1.5,1.0,1655.0
3643,1.5,2.0,1820.0
3644,5.5,2.0,3200.0
3645,4.5,5.0,2150.0
3646,4.5,2.0,1750.0
3647,4.5,3.0,2000.0
3648,4.5,1.0,2495.0
3649,1.5,1.0,1856.0
3650,7.5,9.0,2500.0
3651,3.5,5.0,1100.0
3652,4.5,5.0,2400.0
3653,1.5,8.0,720.0
3654,5.5,9.0,1700.0
3655,7.5,4.0,2900.0
3656,1.5,9.0,740.0
3657,6.5,3.0,3500.0
3658,3.5,6.0,1350.0
3659,4.5,9.0,1550.0
3660,1.5,4.0,950.0
3661,4.5,7.0,2000.0
3662,5.5,10.0,1400.0
3663,4.5,1.0,2639.0
3664,3.5,1.0,1765.0
3665,1.5,1.0,1538.0
3666,3.5,3.0,1700.0
3667,5.5,2.0,3442.0
3668,3.5,2.0,1715.0
3669,4.5,2.0,2415.0
3670,1.5,2.0,1505.0
3671,5.5,1.0,5025.0
3672,3.5,1.0,1765.0
3673,4.5,1.0,2375.0
3674,5.5,5.0,3500.0
3675,4.5,5.0,2000.0
3676,3.5,5.0,1385.0
3677,1.5,5.0,1114.0
3678,3.5,2.0,1650.0
3679,5.5,1.0,4820.0
3680,4.5,1.0,2230.0
3681,3.5,1.0,1875.0
3682,1.5,6.0,1200.0
3683,4.5,2.0,2390.0
3684,4.5,5.0,1195.0
3685,3.5,1.0,1695.0
3686,4.5,1.0,2150.0
3687,1.5,1.0,1655.0
3688,1.5,2.0,1820.0
3689,5.5,2.0,3200.0
3690,3.5,2.0,1550.0
3693,6.5,2.0,2795.0
3694,4.5,2.0,3250.0
3695,7.5,9.0,2500.0
3696,3.5,5.0,1100.0
3697,4.5,5.0,2400.0
3698,1.5,8.0,720.0
3699,5.5,9.0,1700.0
3700,7.5,4.0,2900.0
3701,1.5,9.0,740.0
3702,6.5,3.0,3500.0
3703,3.5,6.0,1350.0
3704,4.5,9.0,1550.0
3705,1.5,4.0,950.0
3706,4.5,7.0,2000.0
3707,5.5,10.0,1400.0
3708,4.5,1.0,2639.0
3709,3.5,1.0,1765.0
3710,1.5,1.0,1538.0
3711,3.5,3.0,1700.0
3712,5.5,2.0,3442.0
3713,3.5,2.0,1715.0
3714,4.5,2.0,2415.0
3715,1.5,2.0,1505.0
3716,5.5,1.0,5025.0
3717,3.5,1.0,1765.0
3718,4.5,1.0,2375.0
3719,5.5,5.0,3500.0
3720,4.5,5.0,2000.0
3721,3.5,5.0,1385.0
3722,1.5,5.0,1114.0
3723,3.5,2.0,1650.0
3724,5.5,1.0,4820.0
3725,4.5,1.0,2230.0
3726,3.5,1.0,1875.0
3727,1.5,6.0,1200.0
3728,4.5,2.0,2390.0
3729,4.5,5.0,1195.0
3730,3.5,1.0,1695.0
3731,4.5,1.0,2150.0
3732,1.5,1.0,1655.0
3733,1.5,2.0,1820.0
3734,5.5,2.0,3200.0
3735,4.5,1.0,2230.0
3736,3.5,8.0,1585.0
3737,3.5,2.0,1550.0
3738,4.5,1.0,2150.0
3739,5.5,5.0,1925.0
3740,7.5,9.0,2500.0
3741,3.5,5.0,1100.0
3742,4.5,5.0,2400.0
3743,1.5,8.0,720.0
3744,5.5,9.0,1700.0
3745,7.5,4.0,2900.0
3746,1.5,9.0,740.0
3747,6.5,3.0,3500.0
3748,3.5,6.0,1350.0
3749,4.5,9.0,1550.0
3750,1.5,4.0,950.0
3751,4.5,7.0,2000.0
3752,5.5,10.0,1400.0
3753,4.5,1.0,2639.0
3754,3.5,1.0,1765.0
3755,1.5,1.0,1538.0
3756,3.5,3.0,1700.0
3757,5.5,2.0,3442.0
3758,3.5,2.0,1715.0
3759,4.5,2.0,2415.0
3760,1.5,2.0,1505.0
3761,5.5,1.0,5025.0
3762,3.5,1.0,1765.0
3763,4.5,1.0,2375.0
3764,5.5,5.0,3500.0
3765,4.5,5.0,2000.0
3766,3.5,5.0,1385.0
3767,1.5,5.0,1114.0
3768,3.5,2.0,1650.0
3769,5.5,1.0,4820.0
3770,4.5,1.0,2230.0
3771,3.5,1.0,1875.0
3772,1.5,6.0,1200.0
3773,4.5,2.0,2390.0
3774,4.5,5.0,1195.0
3775,3.5,1.0,1695.0
3776,4.5,1.0,2150.0
3777,1.5,1.0,1655.0
3778,1.5,2.0,1820.0
3779,5.5,2.0,3200.0
3781,4.5,1.0,1890.0
3782,4.5,1.0,1950.0
3783,4.5,2.0,3250.0
3784,1.5,1.0,1135.0
3785,7.5,9.0,2500.0
3786,3.5,5.0,1100.0
3787,4.5,5.0,2400.0
3788,1.5,8.0,720.0
3789,5.5,9.0,1700.0
3790,7.5,4.0,2900.0
3791,1.5,9.0,740.0
3792,6.5,3.0,3500.0
3793,3.5,6.0,1350.0
3794,4.5,9.0,1550.0
3795,1.5,4.0,950.0
3796,4.5,7.0,2000.0
3797,5.5,10.0,1400.0
3798,4.5,1.0,2639.0
3799,3.5,1.0,1765.0
3800,1.5,1.0,1538.0
3801,3.5,3.0,1700.0
3802,5.5,2.0,3442.0
3803,3.5,2.0,1715.0
3804,4.5,2.0,2415.0
3805,1.5,2.0,1505.0
3806,5.5,1.0,5025.0
3807,3.5,1.0,1765.0
3808,4.5,1.0,2375.0
3809,5.5,5.0,3500.0
3810,4.5,5.0,2000.0
3811,3.5,5.0,1385.0
3812,1.5,5.0,1114.0
3813,3.5,2.0,1650.0
3814,5.5,1.0,4820.0
3815,4.5,1.0,2230.0
3816,3.5,1.0,1875.0
3817,1.5,6.0,1200.0
3818,4.5,2.0,2390.0
3819,4.5,5.0,1195.0
3820,3.5,1.0,1695.0
3821,4.5,1.0,2150.0
3822,1.5,1.0,1655.0
3823,1.5,2.0,1820.0
3824,5.5,2.0,3200.0
3825,3.5,1.0,1350.0
3826,1.5,1.0,1856.0
3827,4.5,2.0,2250.0
3828,1.5,5.0,635.0
3829,4.5,1.0,1975.0
3830,7.5,9.0,2500.0
3831,3.5,5.0,1100.0
3832,4.5,5.0,2400.0
3833,1.5,8.0,720.0
3834,5.5,9.0,1700.0
3835,7.5,4.0,2900.0
3836,1.5,9.0,740.0
3837,6.5,3.0,3500.0
3838,3.5,6.0,1350.0
3839,4.5,9.0,1550.0
3840,1.5,4.0,950.0
3841,4.5,7.0,2000.0
3842,5.5,10.0,1400.0
3843,4.5,1.0,2639.0
3844,3.5,1.0,1765.0
3845,1.5,1.0,1538.0
3846,3.5,3.0,1700.0
3847,5.5,2.0,3442.0
3848,3.5,2.0,1715.0
3849,4.5,2.0,2415.0
3850,1.5,2.0,1505.0
3851,5.5,1.0,5025.0
3852,3.5,1.0,1765.0
3853,4.5,1.0,2375.0
3854,5.5,5.0,3500.0
3855,4.5,5.0,2000.0
3856,3.5,5.0,1385.0
3857,1.5,5.0,1114.0
3858,3.5,2.0,1650.0
3859,5.5,1.0,4820.0
3860,4.5,1.0,2230.0
3861,3.5,1.0,1875.0
3862,1.5,6.0,1200.0
3863,4.5,2.0,2390.0
3864,4.5,5.0,1195.0
3865,3.5,1.0,1695.0
3866,4.5,1.0,2150.0
3867,1.5,1.0,1655.0
3868,1.5,2.0,1820.0
3869,5.5,2.0,3200.0
3870,4.5,4.0,2300.0
3871,1.5,2.0,1590.0
3872,3.5,7.0,1390.0
3873,4.5,1.0,2230.0
3874,1.5,1.0,1856.0
3875,7.5,9.0,2500.0
3876,3.5,5.0,1100.0
3877,4.5,5.0,2400.0
3878,1.5,8.0,720.0
3879,5.5,9.0,1700.0
3880,7.5,4.0,2900.0
3881,1.5,9.0,740.0
3882,6.5,3.0,3500.0
3883,3.5,6.0,1350.0
3884,4.5,9.0,1550.0
3885,1.5,4.0,950.0
3886,4.5,7.0,2000.0
3887,5.5,10.0,1400.0
3888,4.5,1.0,2639.0
3889,3.5,1.0,1765.0
3890,1.5,1.0,1538.0
3891,3.5,3.0,1700.0
3892,5.5,2.0,3442.0
3893,3.5,2.0,1715.0
3894,4.5,2.0,2415.0
3895,1.5,2.0,1505.0
3896,5.5,1.0,5025.0
3897,3.5,1.0,1765.0
3898,4.5,1.0,2375.0
3899,5.5,5.0,3500.0
3900,4.5,5.0,2000.0
3901,3.5,5.0,1385.0
3902,1.5,5.0,1114.0
3903,3.5,2.0,1650.0
3904,5.5,1.0,4820.0
3905,4.5,1.0,2230.0
3906,3.5,1.0,1875.0
3907,1.5,6.0,1200.0
3908,4.5,2.0,2390.0
3909,4.5,5.0,1195.0
3910,3.5,1.0,1695.0
3911,4.5,1.0,2150.0
3912,1.5,1.0,1655.0
3913,1.5,2.0,1820.0
3914,5.5,2.0,3200.0
3915,5.5,6.0,3600.0
3916,4.5,8.0,1960.0
3917,6.5,1.0,3000.0
3918,4.5,4.0,2600.0
3919,3.5,9.0,1500.0
3920,7.5,9.0,2500.0
3921,3.5,5.0,1100.0
3922,4.5,5.0,2400.0
3923,1.5,8.0,720.0
3924,5.5,9.0,1700.0
3925,7.5,4.0,2900.0
3926,1.5,9.0,740.0
3927,6.5,3.0,3500.0
3928,3.5,6.0,1350.0
3929,4.5,9.0,1550.0
3930,1.5,4.0,950.0
3931,4.5,7.0,2000.0
3932,5.5,10.0,1400.0
3933,4.5,1.0,2639.0
3934,3.5,1.0,1765.0
3935,1.5,1.0,1538.0
3936,3.5,3.0,1700.0
3937,5.5,2.0,3442.0
3938,3.5,2.0,1715.0
3939,4.5,2.0,2415.0
3940,1.5,2.0,1505.0
3941,5.5,1.0,5025.0
3942,3.5,1.0,1765.0
3943,4.5,1.0,2375.0
3944,5.5,5.0,3500.0
3945,4.5,5.0,2000.0
3946,3.5,5.0,1385.0
3947,1.5,5.0,1114.0
3948,3.5,2.0,1650.0
3949,5.5,1.0,4820.0
3950,4.5,1.0,2230.0
3951,3.5,1.0,1875.0
3952,1.5,6.0,1200.0
3953,4.5,2.0,2390.0
3954,4.5,5.0,1195.0
3955,3.5,1.0,1695.0
3956,4.5,1.0,2150.0
3957,1.5,1.0,1655.0
3958,1.5,2.0,1820.0
3959,5.5,2.0,3200.0
3960,4.5,5.0,2565.0
3961,1.5,1.0,1135.0
3962,4.5,7.0,2225.0
3963,4.5,2.0,1750.0
3964,5.5,1.0,4820.0
3965,7.5,9.0,2500.0
3966,3.5,5.0,1100.0
3967,4.5,5.0,2400.0
3968,1.5,8.0,720.0
3969,5.5,9.0,1700.0
3970,7.5,4.0,2900.0
3971,1.5,9.0,740.0
3972,6.5,3.0,3500.0
3973,3.5,6.0,1350.0
3974,4.5,9.0,1550.0
3975,1.5,4.0,950.0
3976,4.5,7.0,2000.0
3977,5.5,10.0,1400.0
3978,4.5,1.0,2639.0
3979,3.5,1.0,1765.0
3980,1.5,1.0,1538.0
3981,3.5,3.0,1700.0
3982,5.5,2.0,3442.0
3983,3.5,2.0,1715.0
3984,4.5,2.0,2415.0
3985,1.5,2.0,1505.0
3986,5.5,1.0,5025.0
3987,3.5,1.0,1765.0
3988,4.5,1.0,2375.0
3989,5.5,5.0,3500.0
3990,4.5,5.0,2000.0
3991,3.5,5.0,1385.0
3992,1.5,5.0,1114.0
3993,3.5,2.0,1650.0
3994,5.5,1.0,4820.0
3995,4.5,1.0,2230.0
3996,3.5,1.0,1875.0
3997,1.5,6.0,1200.0
3998,4.5,2.0,2390.0
3999,4.5,5.0,1195.0
4000,3.5,1.0,1695.0
4001,4.5,1.0,2150.0
4002,1.5,1.0,1655.0
4003,1.5,2.0,1820.0
4004,5.5,2.0,3200.0
4005,3.5,2.0,1350.0
4006,1.5,1.0,1856.0
4007,1.5,2.0,1365.0
4008,3.5,5.0,1925.0
4009,1.5,1.0,1195.0
4010,7.5,9.0,2500.0
4011,3.5,5.0,1100.0
4012,4.5,5.0,2400.0
4013,1.5,8.0,720.0
4014,5.5,9.0,1700.0
4015,7.5,4.0,2900.0
4016,1.5,9.0,740.0
4017,6.5,3.0,3500.0
4018,3.5,6.0,1350.0
4019,4.5,9.0,1550.0
4020,1.5,4.0,950.0
4021,4.5,7.0,2000.0
4022,5.5,10.0,1400.0
4023,4.5,1.0,2639.0
4024,3.5,1.0,1765.0
4025,1.5,1.0,1538.0
4026,3.5,3.0,1700.0
4027,5.5,2.0,3442.0
4028,3.5,2.0,1715.0
4029,4.5,2.0,2415.0
4030,1.5,2.0,1505.0
4031,5.5,1.0,5025.0
4032,3.5,1.0,1765.0
4033,4.5,1.0,2375.0
4034,5.5,5.0,3500.0
4035,4.5,5.0,2000.0
4036,3.5,5.0,1385.0
4037,1.5,5.0,1114.0
4038,3.5,2.0,1650.0
4039,5.5,1.0,4820.0
4040,4.5,1.0,2230.0
4041,3.5,1.0,1875.0
4042,1.5,6.0,1200.0
4043,4.5,2.0,2390.0
4044,4.5,5.0,1195.0
4045,3.5,1.0,1695.0
4046,4.5,1.0,2150.0
4047,1.5,1.0,1655.0
4048,1.5,2.0,1820.0
4049,5.5,2.0,3200.0
4050,3.5,3.0,1710.0
4051,3.5,3.0,1375.0
4052,4.5,6.0,1400.0
4053,3.5,7.0,1390.0
4055,7.5,9.0,2500.0
4056,3.5,5.0,1100.0
4057,4.5,5.0,2400.0
4058,1.5,8.0,720.0
4059,5.5,9.0,1700.0
4060,7.5,4.0,2900.0
4061,1.5,9.0,740.0
4062,6.5,3.0,3500.0
4063,3.5,6.0,1350.0
4064,4.5,9.0,1550.0
4065,1.5,4.0,950.0
4066,4.5,7.0,2000.0
4067,5.5,10.0,1400.0
4068,4.5,1.0,2639.0
4069,3.5,1.0,1765.0
4070,1.5,1.0,1538.0
4071,3.5,3.0,1700.0
4072,5.5,2.0,3442.0
4073,3.5,2.0,1715.0
4074,4.5,2.0,2415.0
4075,1.5,2.0,1505.0
4076,5.5,1.0,5025.0
4077,3.5,1.0,1765.0
4078,4.5,1.0,2375.0
4079,5.5,5.0,3500.0
4080,4.5,5.0,2000.0
4081,3.5,5.0,1385.0
4082,1.5,5.0,1114.0
4083,3.5,2.0,1650.0
4084,5.5,1.0,4820.0
4085,4.5,1.0,2230.0
4086,3.5,1.0,1875.0
4087,1.5,6.0,1200.0
4088,4.5,2.0,2390.0
4089,4.5,5.0,1195.0
4090,3.5,1.0,1695.0
4091,4.5,1.0,2150.0
4092,1.5,1.0,1655.0
4093,1.5,2.0,1820.0
4094,5.5,2.0,3200.0
